Year,Country ,Continent,Sub Continent,Date,Arrivals 
2018,THAILAND,Asia,Southeast Asia,2018/02/28,566
2018,THAILAND,Asia,Southeast Asia,2018/03/31,"1,028"
2018,THAILAND,Asia,Southeast Asia,2018/04/30,691
2018,THAILAND,Asia,Southeast Asia,2018/05/31,745
2018,THAILAND,Asia,Southeast Asia,2018/06/30,870
2018,THAILAND,Asia,Southeast Asia,2018/07/31,807
2018,THAILAND,Asia,Southeast Asia,2018/08/31,823
2018,THAILAND,Asia,Southeast Asia,2018/09/30,658
2018,THAILAND,Asia,Southeast Asia,2018/10/31,581
2018,THAILAND,Asia,Southeast Asia,2018/11/30,593
2018,THAILAND,Asia,Southeast Asia,2018/12/31,"1,031"
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/01/31,1
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/02/28,3
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/03/31,3
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/04/30,5
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/05/31,1
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/06/30,2
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/07/31,9
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/08/31,16
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/09/30,3
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/10/31,3
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/11/30,1
2018,TIMOR-LESTE,Asia,Southeast Asia,2018/12/31,1
2018,TOGO,Africa,West Africa,2018/01/31,3
2018,TOGO,Africa,West Africa,2018/02/28,0
2018,TOGO,Africa,West Africa,2018/03/31,0
2018,TOGO,Africa,West Africa,2018/04/30,2
2018,TOGO,Africa,West Africa,2018/05/31,0
2018,TOGO,Africa,West Africa,2018/06/30,1
2018,TOGO,Africa,West Africa,2018/07/31,1
2018,TOGO,Africa,West Africa,2018/08/31,0
2018,TOGO,Africa,West Africa,2018/09/30,1
2018,TOGO,Africa,West Africa,2018/10/31,2
2018,TOGO,Africa,West Africa,2018/11/30,0
2018,TOGO,Africa,West Africa,2018/12/31,0
2018,TONGA,Oceania,Polynesia,2018/01/31,0
2018,TONGA,Oceania,Polynesia,2018/02/28,0
2018,TONGA,Oceania,Polynesia,2018/03/31,0
2018,TONGA,Oceania,Polynesia,2018/04/30,0
2018,TONGA,Oceania,Polynesia,2018/05/31,0
2018,TONGA,Oceania,Polynesia,2018/06/30,1
2018,TONGA,Oceania,Polynesia,2018/07/31,2
2018,TONGA,Oceania,Polynesia,2018/08/31,2
2018,TONGA,Oceania,Polynesia,2018/09/30,0
2018,TONGA,Oceania,Polynesia,2018/10/31,2
2018,TONGA,Oceania,Polynesia,2018/11/30,1
2018,TONGA,Oceania,Polynesia,2018/12/31,2
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/01/31,5
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/02/28,9
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/03/31,10
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/04/30,8
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/05/31,4
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/06/30,9
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/07/31,16
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/08/31,2
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/09/30,7
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/10/31,6
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/11/30,21
2018,TRINIDAD & TOBAGO,North America,Caribbean,2018/12/31,8
2018,TUNISIA,Africa,North Africa,2018/01/31,71
2018,TUNISIA,Africa,North Africa,2018/02/28,62
2018,TUNISIA,Africa,North Africa,2018/03/31,105
2018,TUNISIA,Africa,North Africa,2018/04/30,56
2018,TUNISIA,Africa,North Africa,2018/05/31,29
2018,TUNISIA,Africa,North Africa,2018/06/30,39
2018,TUNISIA,Africa,North Africa,2018/07/31,49
2018,TUNISIA,Africa,North Africa,2018/08/31,45
2018,TUNISIA,Africa,North Africa,2018/09/30,57
2018,TUNISIA,Africa,North Africa,2018/10/31,29
2018,TUNISIA,Africa,North Africa,2018/11/30,66
2018,TUNISIA,Africa,North Africa,2018/12/31,104
2018,TURKEY,Asia,West Asia,2018/01/31,658
2018,TURKEY,Asia,West Asia,2018/02/28,632
2018,TURKEY,Asia,West Asia,2018/03/31,365
2018,TURKEY,Asia,West Asia,2018/04/30,244
2018,TURKEY,Asia,West Asia,2018/05/31,288
2018,TURKEY,Asia,West Asia,2018/06/30,169
2018,TURKEY,Asia,West Asia,2018/07/31,249
2018,TURKEY,Asia,West Asia,2018/08/31,375
2018,TURKEY,Asia,West Asia,2018/09/30,181
2018,TURKEY,Asia,West Asia,2018/10/31,234
2018,TURKEY,Asia,West Asia,2018/11/30,236
2018,TURKEY,Asia,West Asia,2018/12/31,631
2018,TURKMENISTAN,Asia,Central Asia,2018/01/31,15
2018,TURKMENISTAN,Asia,Central Asia,2018/02/28,9
2018,TURKMENISTAN,Asia,Central Asia,2018/03/31,11
2018,TURKMENISTAN,Asia,Central Asia,2018/04/30,3
2018,TURKMENISTAN,Asia,Central Asia,2018/05/31,1
2018,TURKMENISTAN,Asia,Central Asia,2018/06/30,0
2018,TURKMENISTAN,Asia,Central Asia,2018/07/31,13
2018,TURKMENISTAN,Asia,Central Asia,2018/08/31,5
2018,TURKMENISTAN,Asia,Central Asia,2018/09/30,1
2018,TURKMENISTAN,Asia,Central Asia,2018/10/31,8
2018,TURKMENISTAN,Asia,Central Asia,2018/11/30,5
2018,TURKMENISTAN,Asia,Central Asia,2018/12/31,6
2018,TUVALU,Oceania,Polynesia,2018/01/31,0
2018,TUVALU,Oceania,Polynesia,2018/02/28,0
2018,TUVALU,Oceania,Polynesia,2018/03/31,0
2018,TUVALU,Oceania,Polynesia,2018/04/30,2
2018,TUVALU,Oceania,Polynesia,2018/05/31,0
2018,TUVALU,Oceania,Polynesia,2018/06/30,3
2018,TUVALU,Oceania,Polynesia,2018/07/31,1
2018,TUVALU,Oceania,Polynesia,2018/08/31,0
2018,TUVALU,Oceania,Polynesia,2018/09/30,0
2018,TUVALU,Oceania,Polynesia,2018/10/31,1
2018,TUVALU,Oceania,Polynesia,2018/11/30,0
2018,TUVALU,Oceania,Polynesia,2018/12/31,0
2018,UGANDA,Africa,East Africa,2018/01/31,15
2018,UGANDA,Africa,East Africa,2018/02/28,22
2018,UGANDA,Africa,East Africa,2018/03/31,5
2018,UGANDA,Africa,East Africa,2018/04/30,5
2018,UGANDA,Africa,East Africa,2018/05/31,6
2018,UGANDA,Africa,East Africa,2018/06/30,5
2018,UGANDA,Africa,East Africa,2018/07/31,13
2018,UGANDA,Africa,East Africa,2018/08/31,11
2018,UGANDA,Africa,East Africa,2018/09/30,6
2018,UGANDA,Africa,East Africa,2018/10/31,16
2018,UGANDA,Africa,East Africa,2018/11/30,19
2018,UGANDA,Africa,East Africa,2018/12/31,13
2018,UKRAINE,Europe,Eastern Europe,2018/01/31,"6,636"
2018,UKRAINE,Europe,Eastern Europe,2018/02/28,"5,138"
2018,UKRAINE,Europe,Eastern Europe,2018/03/31,"3,532"
2018,UKRAINE,Europe,Eastern Europe,2018/04/30,"2,448"
2018,UKRAINE,Europe,Eastern Europe,2018/05/31,"1,386"
2018,UKRAINE,Europe,Eastern Europe,2018/06/30,"1,191"
2018,UKRAINE,Europe,Eastern Europe,2018/07/31,"1,409"
2018,UKRAINE,Europe,Eastern Europe,2018/08/31,"1,513"
2018,UKRAINE,Europe,Eastern Europe,2018/09/30,"2,292"
2018,UKRAINE,Europe,Eastern Europe,2018/10/31,"2,687"
2018,UKRAINE,Europe,Eastern Europe,2018/11/30,"3,449"
2018,UKRAINE,Europe,Eastern Europe,2018/12/31,"4,834"
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/01/31,336
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/02/28,247
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/03/31,420
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/04/30,291
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/05/31,230
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/06/30,488
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/07/31,"1,199"
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/08/31,"1,045"
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/09/30,279
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/10/31,296
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/11/30,412
2018,UNITED ARAB EMIRATES,Asia,West Asia,2018/12/31,542
2018,UNITED KINGDOM,Europe,Northern Europe,2018/01/31,"22,940"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/02/28,"23,817"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/03/31,"30,366"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/04/30,"26,063"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/05/31,"9,337"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/06/30,"12,104"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/07/31,"25,208"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/08/31,"23,643"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/09/30,"14,226"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/10/31,"17,673"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/11/30,"21,971"
2018,UNITED KINGDOM,Europe,Northern Europe,2018/12/31,"26,828"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/01/31,"7,501"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/02/28,"5,984"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/03/31,"9,701"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/04/30,"8,679"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/05/31,"4,123"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/06/30,"4,979"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/07/31,"7,164"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/08/31,"4,410"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/09/30,"4,406"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/10/31,"3,714"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/11/30,"5,799"
2018,UNITED STATES OF AMERICA,North America,Northern America,2018/12/31,"8,848"
2018,URUGUAY,South America,Southern South America,2018/01/31,13
2018,URUGUAY,South America,Southern South America,2018/02/28,3
2018,URUGUAY,South America,Southern South America,2018/03/31,16
2018,URUGUAY,South America,Southern South America,2018/04/30,34
2018,URUGUAY,South America,Southern South America,2018/05/31,6
2018,URUGUAY,South America,Southern South America,2018/06/30,3
2018,URUGUAY,South America,Southern South America,2018/07/31,3
2018,URUGUAY,South America,Southern South America,2018/08/31,8
2018,URUGUAY,South America,Southern South America,2018/09/30,7
2018,URUGUAY,South America,Southern South America,2018/10/31,7
2018,URUGUAY,South America,Southern South America,2018/11/30,9
2018,URUGUAY,South America,Southern South America,2018/12/31,11
2018,UZBEKISTAN,Asia,Central Asia,2018/01/31,69
2018,UZBEKISTAN,Asia,Central Asia,2018/02/28,88
2018,UZBEKISTAN,Asia,Central Asia,2018/03/31,48
2018,UZBEKISTAN,Asia,Central Asia,2018/04/30,24
2018,UZBEKISTAN,Asia,Central Asia,2018/05/31,26
2018,UZBEKISTAN,Asia,Central Asia,2018/06/30,30
2018,UZBEKISTAN,Asia,Central Asia,2018/07/31,70
2018,UZBEKISTAN,Asia,Central Asia,2018/08/31,36
2018,UZBEKISTAN,Asia,Central Asia,2018/09/30,74
2018,UZBEKISTAN,Asia,Central Asia,2018/10/31,40
2018,UZBEKISTAN,Asia,Central Asia,2018/11/30,44
2018,UZBEKISTAN,Asia,Central Asia,2018/12/31,47
2018,VANUATU,Oceania,Melanesia,2018/01/31,0
2018,VANUATU,Oceania,Melanesia,2018/02/28,1
2018,VANUATU,Oceania,Melanesia,2018/03/31,1
2018,VANUATU,Oceania,Melanesia,2018/04/30,4
2018,VANUATU,Oceania,Melanesia,2018/05/31,1
2018,VANUATU,Oceania,Melanesia,2018/06/30,3
2018,VANUATU,Oceania,Melanesia,2018/07/31,2
2018,VANUATU,Oceania,Melanesia,2018/08/31,2
2018,VANUATU,Oceania,Melanesia,2018/09/30,1
2018,VANUATU,Oceania,Melanesia,2018/10/31,1
2018,VANUATU,Oceania,Melanesia,2018/11/30,1
2018,VANUATU,Oceania,Melanesia,2018/12/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/01/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/02/28,0
2018,VATICAN CITY,Europe,Southern Europe,2018/03/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/04/30,0
2018,VATICAN CITY,Europe,Southern Europe,2018/05/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/06/30,0
2018,VATICAN CITY,Europe,Southern Europe,2018/07/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/08/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/09/30,0
2018,VATICAN CITY,Europe,Southern Europe,2018/10/31,0
2018,VATICAN CITY,Europe,Southern Europe,2018/11/30,0
2018,VATICAN CITY,Europe,Southern Europe,2018/12/31,0
2018,VENEZUELA,South America,Northern South America,2018/01/31,12
2018,VENEZUELA,South America,Northern South America,2018/02/28,18
2018,VENEZUELA,South America,Northern South America,2018/03/31,18
2018,VENEZUELA,South America,Northern South America,2018/04/30,40
2018,VENEZUELA,South America,Northern South America,2018/05/31,16
2018,VENEZUELA,South America,Northern South America,2018/06/30,11
2018,VENEZUELA,South America,Northern South America,2018/07/31,11
2018,VENEZUELA,South America,Northern South America,2018/08/31,33
2018,VENEZUELA,South America,Northern South America,2018/09/30,11
2018,VENEZUELA,South America,Northern South America,2018/10/31,18
2018,VENEZUELA,South America,Northern South America,2018/11/30,13
2018,VENEZUELA,South America,Northern South America,2018/12/31,26
2018,VIETNAM,Asia,Southeast Asia,2018/01/31,237
2018,VIETNAM,Asia,Southeast Asia,2018/02/28,380
2018,VIETNAM,Asia,Southeast Asia,2018/03/31,330
2018,VIETNAM,Asia,Southeast Asia,2018/04/30,342
2018,VIETNAM,Asia,Southeast Asia,2018/05/31,269
2018,VIETNAM,Asia,Southeast Asia,2018/06/30,212
2018,VIETNAM,Asia,Southeast Asia,2018/07/31,241
2018,VIETNAM,Asia,Southeast Asia,2018/08/31,298
2018,VIETNAM,Asia,Southeast Asia,2018/09/30,222
2018,VIETNAM,Asia,Southeast Asia,2018/10/31,272
2018,VIETNAM,Asia,Southeast Asia,2018/11/30,200
2018,VIETNAM,Asia,Southeast Asia,2018/12/31,186
2018,YEMEN,Asia,West Asia,2018/01/31,126
2018,YEMEN,Asia,West Asia,2018/02/28,69
2018,YEMEN,Asia,West Asia,2018/03/31,64
2018,YEMEN,Asia,West Asia,2018/04/30,62
2018,YEMEN,Asia,West Asia,2018/05/31,62
2018,YEMEN,Asia,West Asia,2018/06/30,156
2018,YEMEN,Asia,West Asia,2018/07/31,249
2018,YEMEN,Asia,West Asia,2018/08/31,244
2018,YEMEN,Asia,West Asia,2018/09/30,57
2018,YEMEN,Asia,West Asia,2018/10/31,76
2018,YEMEN,Asia,West Asia,2018/11/30,74
2018,YEMEN,Asia,West Asia,2018/12/31,128
2018,ZAMBIA,Africa,East Africa,2018/01/31,2
2018,ZAMBIA,Africa,East Africa,2018/02/28,7
2018,ZAMBIA,Africa,East Africa,2018/03/31,12
2018,ZAMBIA,Africa,East Africa,2018/04/30,3
2018,ZAMBIA,Africa,East Africa,2018/05/31,6
2018,ZAMBIA,Africa,East Africa,2018/06/30,5
2018,ZAMBIA,Africa,East Africa,2018/07/31,11
2018,ZAMBIA,Africa,East Africa,2018/08/31,5
2018,ZAMBIA,Africa,East Africa,2018/09/30,6
2018,ZAMBIA,Africa,East Africa,2018/10/31,8
2018,ZAMBIA,Africa,East Africa,2018/11/30,45
2018,ZAMBIA,Africa,East Africa,2018/12/31,9
2018,ZIMBABWE,Africa,East Africa,2018/01/31,10
2018,ZIMBABWE,Africa,East Africa,2018/02/28,19
2018,ZIMBABWE,Africa,East Africa,2018/03/31,27
2018,ZIMBABWE,Africa,East Africa,2018/04/30,11
2018,ZIMBABWE,Africa,East Africa,2018/05/31,16
2018,ZIMBABWE,Africa,East Africa,2018/06/30,9
2018,ZIMBABWE,Africa,East Africa,2018/07/31,46
2018,ZIMBABWE,Africa,East Africa,2018/08/31,19
2018,ZIMBABWE,Africa,East Africa,2018/09/30,35
2018,ZIMBABWE,Africa,East Africa,2018/10/31,12
2018,ZIMBABWE,Africa,East Africa,2018/11/30,17
2018,ZIMBABWE,Africa,East Africa,2018/12/31,26
2019,AFGHANISTAN,Asia,South Asia,2019/01/31,49
2019,AFGHANISTAN,Asia,South Asia,2019/02/28,47
2019,AFGHANISTAN,Asia,South Asia,2019/03/31,59
2019,AFGHANISTAN,Asia,South Asia,2019/04/30,38
2019,AFGHANISTAN,Asia,South Asia,2019/05/31,2
2019,AFGHANISTAN,Asia,South Asia,2019/06/30,12
2019,AFGHANISTAN,Asia,South Asia,2019/07/31,47
2019,AFGHANISTAN,Asia,South Asia,2019/08/31,54
2019,AFGHANISTAN,Asia,South Asia,2019/09/30,50
2019,AFGHANISTAN,Asia,South Asia,2019/10/31,22
2019,AFGHANISTAN,Asia,South Asia,2019/11/30,55
2019,AFGHANISTAN,Asia,South Asia,2019/12/31,38
2019,ALBANIA,Europe,Southern Europe,2019/01/31,48
2019,ALBANIA,Europe,Southern Europe,2019/02/28,33
2019,ALBANIA,Europe,Southern Europe,2019/03/31,54
2019,ALBANIA,Europe,Southern Europe,2019/04/30,43
2019,ALBANIA,Europe,Southern Europe,2019/05/31,40
2019,ALBANIA,Europe,Southern Europe,2019/06/30,31
2019,ALBANIA,Europe,Southern Europe,2019/07/31,17
2019,ALBANIA,Europe,Southern Europe,2019/08/31,15
2019,ALBANIA,Europe,Southern Europe,2019/09/30,11
2019,ALBANIA,Europe,Southern Europe,2019/10/31,23
2019,ALBANIA,Europe,Southern Europe,2019/11/30,27
2019,ALBANIA,Europe,Southern Europe,2019/12/31,27
2019,ALGERIA,Africa,North Africa,2019/01/31,34
2019,ALGERIA,Africa,North Africa,2019/02/28,32
2019,ALGERIA,Africa,North Africa,2019/03/31,36
2019,ALGERIA,Africa,North Africa,2019/04/30,32
2019,ALGERIA,Africa,North Africa,2019/05/31,3
2019,ALGERIA,Africa,North Africa,2019/06/30,8
2019,ALGERIA,Africa,North Africa,2019/07/31,3
2019,ALGERIA,Africa,North Africa,2019/08/31,17
2019,ALGERIA,Africa,North Africa,2019/09/30,29
2019,ALGERIA,Africa,North Africa,2019/10/31,16
2019,ALGERIA,Africa,North Africa,2019/11/30,13
2019,ALGERIA,Africa,North Africa,2019/12/31,49
2019,ANDORRA,Europe,Western Europe,2019/01/31,2
2019,ANDORRA,Europe,Western Europe,2019/02/28,3
2019,ANDORRA,Europe,Western Europe,2019/03/31,5
2019,ANDORRA,Europe,Western Europe,2019/04/30,9
2019,ANDORRA,Europe,Western Europe,2019/05/31,4
2019,ANDORRA,Europe,Western Europe,2019/06/30,0
2019,ANDORRA,Europe,Western Europe,2019/07/31,7
2019,ANDORRA,Europe,Western Europe,2019/08/31,7
2019,ANDORRA,Europe,Western Europe,2019/09/30,2
2019,ANDORRA,Europe,Western Europe,2019/10/31,7
2019,ANDORRA,Europe,Western Europe,2019/11/30,2
2019,ANDORRA,Europe,Western Europe,2019/12/31,5
2019,ANGOLA,Africa,Central Africa,2019/01/31,4
2019,ANGOLA,Africa,Central Africa,2019/02/28,2
2019,ANGOLA,Africa,Central Africa,2019/03/31,0
2019,ANGOLA,Africa,Central Africa,2019/04/30,0
2019,ANGOLA,Africa,Central Africa,2019/05/31,0
2019,ANGOLA,Africa,Central Africa,2019/06/30,0
2019,ANGOLA,Africa,Central Africa,2019/07/31,0
2019,ANGOLA,Africa,Central Africa,2019/08/31,0
2019,ANGOLA,Africa,Central Africa,2019/09/30,3
2019,ANGOLA,Africa,Central Africa,2019/10/31,5
2019,ANGOLA,Africa,Central Africa,2019/11/30,2
2019,ANGOLA,Africa,Central Africa,2019/12/31,1
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/01/31,1
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/02/28,2
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/03/31,7
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/04/30,2
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/05/31,0
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/06/30,0
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/07/31,0
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/08/31,2
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/09/30,0
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/10/31,0
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/11/30,5
2019,ANTIGUA & BARBUDA,North America,Caribbean,2019/12/31,0
2019,ARGENTINA,South America,Southern South America,2019/01/31,192
2019,ARGENTINA,South America,Southern South America,2019/02/28,158
2019,ARGENTINA,South America,Southern South America,2019/03/31,190
2019,ARGENTINA,South America,Southern South America,2019/04/30,267
2019,ARGENTINA,South America,Southern South America,2019/05/31,42
2019,ARGENTINA,South America,Southern South America,2019/06/30,33
2019,ARGENTINA,South America,Southern South America,2019/07/31,47
2019,ARGENTINA,South America,Southern South America,2019/08/31,43
2019,ARGENTINA,South America,Southern South America,2019/09/30,44
2019,ARGENTINA,South America,Southern South America,2019/10/31,53
2019,ARGENTINA,South America,Southern South America,2019/11/30,142
2019,ARGENTINA,South America,Southern South America,2019/12/31,192
2019,ARMENIA,Asia,West Asia,2019/01/31,156
2019,ARMENIA,Asia,West Asia,2019/02/28,92
2019,ARMENIA,Asia,West Asia,2019/03/31,85
2019,ARMENIA,Asia,West Asia,2019/04/30,65
2019,ARMENIA,Asia,West Asia,2019/05/31,12
2019,ARMENIA,Asia,West Asia,2019/06/30,16
2019,ARMENIA,Asia,West Asia,2019/07/31,41
2019,ARMENIA,Asia,West Asia,2019/08/31,81
2019,ARMENIA,Asia,West Asia,2019/09/30,109
2019,ARMENIA,Asia,West Asia,2019/10/31,91
2019,ARMENIA,Asia,West Asia,2019/11/30,78
2019,ARMENIA,Asia,West Asia,2019/12/31,157
2019,AUSTRALIA,Oceania,Australasia,2019/01/31,"10,368"
2019,AUSTRALIA,Oceania,Australasia,2019/02/28,"8,810"
2019,AUSTRALIA,Oceania,Australasia,2019/03/31,"11,441"
2019,AUSTRALIA,Oceania,Australasia,2019/04/30,"9,565"
2019,AUSTRALIA,Oceania,Australasia,2019/05/31,"2,485"
2019,AUSTRALIA,Oceania,Australasia,2019/06/30,"4,410"
2019,AUSTRALIA,Oceania,Australasia,2019/07/31,"5,619"
2019,AUSTRALIA,Oceania,Australasia,2019/08/31,"5,985"
2019,AUSTRALIA,Oceania,Australasia,2019/09/30,"6,895"
2019,AUSTRALIA,Oceania,Australasia,2019/10/31,"5,562"
2019,AUSTRALIA,Oceania,Australasia,2019/11/30,"7,067"
2019,AUSTRALIA,Oceania,Australasia,2019/12/31,"14,467"
2019,AUSTRIA,Europe,Western Europe,2019/01/31,"2,288"
2019,AUSTRIA,Europe,Western Europe,2019/02/28,"2,709"
2019,AUSTRIA,Europe,Western Europe,2019/03/31,"1,932"
2019,AUSTRIA,Europe,Western Europe,2019/04/30,"1,656"
2019,AUSTRIA,Europe,Western Europe,2019/05/31,144
2019,AUSTRIA,Europe,Western Europe,2019/06/30,251
2019,AUSTRIA,Europe,Western Europe,2019/07/31,848
2019,AUSTRIA,Europe,Western Europe,2019/08/31,667
2019,AUSTRIA,Europe,Western Europe,2019/09/30,502
2019,AUSTRIA,Europe,Western Europe,2019/10/31,543
2019,AUSTRIA,Europe,Western Europe,2019/11/30,"1,349"
2019,AUSTRIA,Europe,Western Europe,2019/12/31,"1,824"
2019,AZERBAIJAN,Asia,West Asia,2019/01/31,53
2019,AZERBAIJAN,Asia,West Asia,2019/02/28,64
2019,AZERBAIJAN,Asia,West Asia,2019/03/31,151
2019,AZERBAIJAN,Asia,West Asia,2019/04/30,17
2019,AZERBAIJAN,Asia,West Asia,2019/05/31,15
2019,AZERBAIJAN,Asia,West Asia,2019/06/30,9
2019,AZERBAIJAN,Asia,West Asia,2019/07/31,32
2019,AZERBAIJAN,Asia,West Asia,2019/08/31,24
2019,AZERBAIJAN,Asia,West Asia,2019/09/30,20
2019,AZERBAIJAN,Asia,West Asia,2019/10/31,15
2019,AZERBAIJAN,Asia,West Asia,2019/11/30,35
2019,AZERBAIJAN,Asia,West Asia,2019/12/31,81
2019,BAHAMAS,North America,Caribbean,2019/01/31,2
2019,BAHAMAS,North America,Caribbean,2019/02/28,2
2019,BAHAMAS,North America,Caribbean,2019/03/31,2
2019,BAHAMAS,North America,Caribbean,2019/04/30,4
2019,BAHAMAS,North America,Caribbean,2019/05/31,0
2019,BAHAMAS,North America,Caribbean,2019/06/30,0
2019,BAHAMAS,North America,Caribbean,2019/07/31,0
2019,BAHAMAS,North America,Caribbean,2019/08/31,0
2019,BAHAMAS,North America,Caribbean,2019/09/30,2
2019,BAHAMAS,North America,Caribbean,2019/10/31,1
2019,BAHAMAS,North America,Caribbean,2019/11/30,0
2019,BAHAMAS,North America,Caribbean,2019/12/31,1
2019,BAHRAIN,Asia,West Asia,2019/01/31,394
2019,BAHRAIN,Asia,West Asia,2019/02/28,162
2019,BAHRAIN,Asia,West Asia,2019/03/31,150
2019,BAHRAIN,Asia,West Asia,2019/04/30,141
2019,BAHRAIN,Asia,West Asia,2019/05/31,17
